FILE,LABEL,VALUE
label,id,lab_us-gaap_FiniteLivedIntangibleAssetsGross_label_en-US
label,label,lab_us-gaap_FiniteLivedIntangibleAssetsGross
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_FiniteLivedIntangibleAssetsGross
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsGross
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_FiniteLivedIntangibleAssetsGross
label,to,lab_us-gaap_FiniteLivedIntangibleAssetsGross
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance_d6545343-33d5-4b73-b830-7cce94c9f67b_terseLabel_en-US
label,label,lab_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance_label_en-US
label,label,lab_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CommonStockCapitalSharesReservedForFutureIssuance
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance
label,to,lab_us-gaap_CommonStockCapitalSharesReservedForFutureIssuance
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_LeasesAbstract_23ed8324-e42b-4c2e-9046-2a0144060715_terseLabel_en-US
label,label,lab_us-gaap_LeasesAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LeasesAbstract_label_en-US
label,label,lab_us-gaap_LeasesAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_LeasesAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LeasesAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LeasesAbstract
label,to,lab_us-gaap_LeasesAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_EntityCentralIndexKey_cf942490-83bc-4f79-bc55-065befe8d878_terseLabel_en-US
label,label,lab_dei_EntityCentralIndexKey
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_EntityCentralIndexKey_label_en-US
label,label,lab_dei_EntityCentralIndexKey
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_EntityCentralIndexKey
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_EntityCentralIndexKey
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_EntityCentralIndexKey
label,to,lab_dei_EntityCentralIndexKey
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_f74c1d0f-79d8-4640-8dc5-8c2b4378bd5d_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_label_en-US
label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,to,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_SecurityExchangeName_732dbbdc-f4ed-4dde-874c-2f63696e605c_terseLabel_en-US
label,label,lab_dei_SecurityExchangeName
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_SecurityExchangeName_label_en-US
label,label,lab_dei_SecurityExchangeName
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_SecurityExchangeName
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_SecurityExchangeName
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_SecurityExchangeName
label,to,lab_dei_SecurityExchangeName
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_InternalRevenueServiceIRSMember_49188457-e358-4e3b-bed9-4e3b2ff5d3d2_terseLabel_en-US
label,label,lab_us-gaap_InternalRevenueServiceIRSMember
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_InternalRevenueServiceIRSMember_label_en-US
label,label,lab_us-gaap_InternalRevenueServiceIRSMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_InternalRevenueServiceIRSMember
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_InternalRevenueServiceIRSMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_InternalRevenueServiceIRSMember
label,to,lab_us-gaap_InternalRevenueServiceIRSMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CashAndCashEquivalentsFairValueDisclosure_0d11017a-0bdd-406e-9e54-7ccc88b1e522_terseLabel_en-US
label,label,lab_us-gaap_CashAndCashEquivalentsFairValueDisclosure
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CashAndCashEquivalentsFairValueDisclosure_label_en-US
label,label,lab_us-gaap_CashAndCashEquivalentsFairValueDisclosure
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CashAndCashEquivalentsFairValueDisclosure
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CashAndCashEquivalentsFairValueDisclosure
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CashAndCashEquivalentsFairValueDisclosure
label,to,lab_us-gaap_CashAndCashEquivalentsFairValueDisclosure
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_3723effb-8fec-42df-a1d1-5c3f7ca25a86_terseLabel_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_c75463c9-ec03-4b77-af4b-8e0a342eaf1f_totalLabel_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,role,http://www.xbrl.org/2003/role/totalLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_label_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,to,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_IncomeTaxDisclosureTextBlock_2e5c4b2e-5c21-4c59-928e-999a71102cd1_terseLabel_en-US
label,label,lab_us-gaap_IncomeTaxDisclosureTextBlock
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_IncomeTaxDisclosureTextBlock_label_en-US
label,label,lab_us-gaap_IncomeTaxDisclosureTextBlock
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_IncomeTaxDisclosureTextBlock
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_IncomeTaxDisclosureTextBlock
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_IncomeTaxDisclosureTextBlock
label,to,lab_us-gaap_IncomeTaxDisclosureTextBlock
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_abfbc6f8-0c51-44ea-bb7a-79f7ecceac65_terseLabel_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_label_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,to,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_CurrentFiscalYearEndDate_9b9e8257-4b9e-477c-9487-06fbccab5202_terseLabel_en-US
label,label,lab_dei_CurrentFiscalYearEndDate
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_CurrentFiscalYearEndDate_label_en-US
label,label,lab_dei_CurrentFiscalYearEndDate
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_CurrentFiscalYearEndDate
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_CurrentFiscalYearEndDate
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_CurrentFiscalYearEndDate
label,to,lab_dei_CurrentFiscalYearEndDate
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount_dab015d0-442a-4cc4-a45a-98feed136422_terseLabel_en-US
label,label,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount_label_en-US
label,label,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount_documentation_en-US
label,label,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,href,fb-20210930.xsd#fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,to,lab_fb_EquitySecuritiesWithoutReadilyDeterminableFairValueAdjustmentsAndTransfersAnnualAmount
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_StatementOfCashFlowsAbstract_4db9cd4e-3eba-402e-9e5f-0e3159a5003c_terseLabel_en-US
label,label,lab_us-gaap_StatementOfCashFlowsAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_StatementOfCashFlowsAbstract_label_en-US
label,label,lab_us-gaap_StatementOfCashFlowsAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_StatementOfCashFlowsAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_StatementOfCashFlowsAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_StatementOfCashFlowsAbstract
label,to,lab_us-gaap_StatementOfCashFlowsAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_864f003d-3603-41a3-ae69-a1d5fe33071f_terseLabel_en-US
label,label,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_label_en-US
label,label,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain
label,to,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_NetCashProvidedByUsedInInvestingActivities_f63e1ed3-3399-407e-a620-3e8b3a5bf45b_totalLabel_en-US
label,label,lab_us-gaap_NetCashProvidedByUsedInInvestingActivities
label,role,http://www.xbrl.org/2003/role/totalLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_NetCashProvidedByUsedInInvestingActivities_label_en-US
label,label,lab_us-gaap_NetCashProvidedByUsedInInvestingActivities
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_NetCashProvidedByUsedInInvestingActivities
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_NetCashProvidedByUsedInInvestingActivities
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NetCashProvidedByUsedInInvestingActivities
label,to,lab_us-gaap_NetCashProvidedByUsedInInvestingActivities
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_IncreaseDecreaseInOperatingCapitalAbstract_29a8f0bc-62ac-403c-8f5d-d378987fcedf_terseLabel_en-US
label,label,lab_us-gaap_IncreaseDecreaseInOperatingCapitalAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_IncreaseDecreaseInOperatingCapitalAbstract_label_en-US
label,label,lab_us-gaap_IncreaseDecreaseInOperatingCapitalAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_IncreaseDecreaseInOperatingCapitalAbstract
